crop_filename,orig_image,class_id,class_name,conf,x1,y1,x2,y2,ocr_text
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop341.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,0,price,0.8878,1782.9,927.3,1912.4,1001.6,"2,8."
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop329.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8825,836.3,1716.1,989.4,1796.4,Pão de Forma Tradicional Limiar 400g
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop330.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8761,828.9,1335.7,988.7,1389.9,Sardinha Palmeira 1259
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop331.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8751,834.1,534.4,993.2,589.7,Jerked Beef Ponta de Agulha kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop332.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8741,450.9,1325.2,611.0,1402.0,Massa Espaguete Comum Vitaflor 400g
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop333.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8730,424.5,932.8,613.7,1009.8,Farinha de Trigo Especial Rosa Branca 25kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop334.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8697,1191.5,1724.2,1369.1,1778.3,Água Mineral s/ Gás Sterbom 510m!
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop335.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8675,857.5,932.9,985.5,1009.0,Mistura p/ Pão Francês Maxi 25kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop336.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8643,81.5,943.8,229.0,996.9,Leite Longa Vida Natville 1 litro
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop337.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8581,1199.6,528.7,1370.6,583.0,Salsicha p/ Hot Dog Bom Todo kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop338.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8552,1605.1,929.6,1753.9,984.3,Açúcar Triturado Alegre 1kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop339.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8548,87.5,1330.6,229.5,1386.4,Flocão de Milho Fortemilho 4009
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop340.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8508,99.4,533.9,227.6,585.7,Fígado Bovino Congelado kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop341.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8468,1606.9,545.5,1755.0,595.9,Margarina Deline Balde 3kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop342.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8401,488.4,530.7,607.5,585.9,Bacon Manta Perdigão kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop343.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.8152,1233.0,1330.8,1370.7,1385.5,Creme de Leite Italac Tp 2009
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop344.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,1,product_text,0.3579,127.4,1634.9,239.4,1665.1,4] - . = uai a e PÓ ç
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop345.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.9254,55.8,1130.0,235.5,1213.2,Acém/Pá/Peito Bovino Congelado c/ Osso kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop346.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.9228,820.9,1993.5,1000.6,2074.6,Linguiça em Gomos p/ Churrasco Aurora kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop342.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9212,1378.5,1137.1,1543.5,1213.2,"15,9"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop343.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9196,1379.4,1991.7,1545.6,2067.6,"27,80"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop344.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9172,1758.6,1135.3,1926.4,1212.6,"32,80"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop345.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9169,245.4,1137.9,410.2,1212.9,"23,50"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop346.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9143,1003.7,1138.0,1165.9,1214.4,"39,"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop347.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9140,626.0,1137.6,792.8,1213.0,"29,50"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop347.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.9119,845.9,1136.5,998.7,1219.0,Chã de Dentro Bovino Resfriado Peça/ Pedaço kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop348.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9115,1004.2,1991.2,1166.9,2070.6,"16,"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop349.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9106,1380.2,1563.3,1544.9,1640.5,"12,80"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop350.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9092,623.3,1563.6,789.7,1640.3,"16,80"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop348.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.9081,453.3,1992.5,617.3,2075.3,Filé de Peito de Frango Congelado kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop351.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9057,1761.9,1989.4,1925.6,2065.7,"19,"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop352.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9046,245.5,1990.8,410.5,2066.9,"13,80"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop349.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.9035,466.4,1132.2,619.2,1213.9,Capa de Filé Bovino Resfriado Peça a Vácuo kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop353.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9029,1783.7,1561.9,1911.8,1638.7,"9,80"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop354.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9011,246.7,1563.4,410.6,1640.6,"10,8"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop355.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.9007,1002.5,1563.6,1166.6,1640.3,"11,80"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop356.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,0,price,0.8882,627.9,1992.5,792.2,2068.3,"17,"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop350.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.8814,1598.9,1560.9,1755.1,1638.7,Coxa / Sobrecoxa de Frango Congelada kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop351.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.8771,1244.9,1144.4,1373.3,1199.1,Costela Bovina Congelada kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop352.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.8673,1619.6,1139.3,1747.3,1194.6,Cupim Bovino Congelado kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop353.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.8668,88.6,1998.0,233.7,2055.9,Peito de Frango Congelado kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop354.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.8550,1223.3,1984.2,1371.4,2042.4,Queijo Muçarela Peça/Pedaço kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop355.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.8533,1594.9,2011.7,1748.9,2063.4,Batata Congelada Uai 2kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop356.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.8374,486.3,1554.3,612.6,1611.7,Carré Suíno Congelado kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop357.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.8326,827.9,1567.8,999.4,1623.1,Costela Suína em Tiras Congelada kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop358.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.8036,106.6,1567.1,231.3,1621.6,Fígado Bovino Congelado kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop359.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,1,product_text,0.7956,1235.7,1564.8,1368.8,1620.0,Asa de Frango Congelada kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop357.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9405,1715.8,1717.1,1926.7,1792.6,"348,20"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop358.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9254,1337.3,1717.3,1545.0,1792.8,"218,9"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop360.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.9190,819.2,924.3,994.8,1004.3,Café Almofada Tradicional São Braz 250g
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop359.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9165,247.3,1717.2,390.1,1792.5,"0,8."
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop360.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9150,1027.4,1323.0,1151.7,1397.6,"6,"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop361.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9141,1000.4,1717.4,1166.8,1793.0,"48,20"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop362.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9136,1379.5,533.8,1545.1,606.9,"85,"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop363.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9125,637.4,1320.6,775.7,1396.1,"5,28,"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop361.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.9118,1215.8,923.9,1374.3,1002.0,Massa Espaguete Comum Vitaflor 400g
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop362.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.9096,837.7,1718.6,995.0,1800.5,"Ração p/ Cães Adultos Tutticanis 10,1kg"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop364.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9088,1769.6,1321.3,1917.4,1397.2,"3,8."
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop365.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9083,1002.4,532.5,1166.7,607.2,"85,"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop366.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9050,256.3,927.1,386.4,1001.8,"2,8"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop363.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.9031,419.5,1711.0,613.9,1793.1,Papel Higiênico Max Pure Folha Dupla 30m Leve 12 Pague 11
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop367.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9031,1402.6,1321.6,1531.2,1395.4,"4,38"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop368.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9030,618.7,534.7,782.5,606.4,"26,"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop369.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9024,619.4,1717.6,781.3,1791.4,"12,89"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop370.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9011,1407.1,926.1,1528.4,1001.9,"1,78"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop371.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9003,1777.4,532.6,1915.6,607.2,RR
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop372.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.9003,1000.9,927.5,1164.2,1001.3,
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop364.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8995,1789.8,1518.8,1913.7,1627.1,Pneu Dunlop Touring 175/70r14 R1 88t
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop373.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.8994,260.2,1321.5,395.8,1395.5,"2,."
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop374.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.8953,635.1,927.2,767.0,1002.8,"1,8"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop375.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.8943,269.1,532.5,392.4,606.9,"6,8"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_price_crop376.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,0,price,0.8894,1783.4,925.7,1912.8,1001.5,"4,58"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop365.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8893,1605.8,525.5,1757.2,604.9,Farinha de Trigo Tradicional Finna Papel 1kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop366.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8872,58.6,1712.6,232.0,1768.6,Água Mineral s/ Gás Sterbom 510ml
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop367.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8802,1390.0,1473.6,1507.7,1629.3,"Pneu Dunlop Sp Touring 175/70R13, 175/65R14 e 165/70R13 R1 82t"
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop368.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8727,88.1,925.9,231.7,982.3,Açúcar Triturado Alegre 1kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop369.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8723,1602.5,1322.4,1755.6,1399.2,Pão de Forma Tradicional Limiar 400g
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop370.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8673,1595.5,922.9,1755.8,975.5,Sardinha Palmeira 1259
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop371.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8671,1227.4,1345.6,1375.4,1397.8,Leite Longa Vida Natville 1 litro
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop372.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8641,99.6,1331.1,233.7,1386.1,Creme de Leite Italac 2009
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop373.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8576,846.7,541.2,995.4,594.0,Farinha de Trigo Dona Maria 25kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop374.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8567,1211.2,552.1,1373.1,604.7,Mistura p/ Pão Francês Maxi 25kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop375.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8558,450.3,1339.2,611.4,1394.5,Leite Condensado Italac 3959
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop376.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8521,471.5,928.4,610.3,982.1,Flocão de Milho São Braz 500g
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop377.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8514,818.3,1320.9,993.2,1377.6,Leite em Pó Integral Italac Sachê 200g
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop378.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8466,462.5,540.8,611.5,594.8,Margarina Deline Balde 3kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop379.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.8454,75.1,534.3,231.3,587.4,Salsicha p/ Hot Dog Bom Todo kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2_product_text_crop380.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p2.png,1,product_text,0.6169,888.2,1239.9,998.4,1271.1,E pu ) ER NL : a o o
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop377.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9189,1378.8,1990.8,1546.3,2067.9,"25,50"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop378.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9189,1379.9,1563.5,1544.1,1640.0,"11,80"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop379.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9183,626.9,1137.3,791.8,1212.8,"39,50"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop380.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9160,245.3,1137.7,410.1,1212.5,"24,50"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop381.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9159,1003.3,1137.7,1167.3,1214.6,"29,80"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop382.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9130,1001.6,1990.8,1167.5,2068.9,"15,80"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop383.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9083,625.9,1992.0,790.4,2068.2,"13,5"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop384.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9082,246.0,1563.4,411.1,1639.5,"32,80"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_product_text_crop381.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,1,product_text,0.9067,466.0,1130.6,619.1,1213.0,Chã de Dentro Bovino Resfriado Peça/ Pedaço kg
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop385.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9067,1002.3,1563.7,1166.3,1640.3,"16,80"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop386.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9062,1762.5,1136.5,1926.1,1212.5,"27,89"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop387.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9059,245.8,1990.8,410.3,2066.7,"12,80"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop388.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9037,640.8,1563.1,778.4,1640.3,"7589,"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop389.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9034,1785.0,1561.6,1912.3,1640.8,"9,8"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_price_crop390.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,0,price,0.9033,1400.3,1136.5,1529.9,1212.9,"9,80"
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_product_text_crop382.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,1,product_text,0.8983,821.4,1976.7,1001.1,2060.8,Linguiça Mista em Gomos p/ Churrasco Friato kg
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_product_text_crop383.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,1,product_text,0.8967,1579.0,1564.3,1757.6,1644.0,Coxa/ Sobrecoxa de Frango Congelada kg
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_product_text_crop384.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,1,product_text,0.8944,1195.6,1977.3,1369.1,2058.5,Linguiça Calabresa Defumada Perdigão kg
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_product_text_crop385.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,1,product_text,0.8942,441.3,1560.0,619.4,1641.9,Carne Moída Bovina Congelada Fortboi 500g
BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1_product_text_crop386.png,BRASIL ATACAREJO - JOÃO PESSOA 01.12 A 07.12_p1.png,1,product_text,0.8843,78.4,1126.2,237.4,1208.7,Acém/ Pá/ Peito Bovino Congelado c/ Osso kg
