image,product_crop,product_ocr,product_conf,product_x1,product_y1,product_x2,product_y2,price_crop,price_ocr,price_conf,price_x1,price_y1,price_x2,price_y2,price_brl,price_raw,unit
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop290.png,Farinha de Trigo Tipo 1 Rosa Branca 1kg,0.9127,62.2,924.3,231.8,1006.8,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop302.png,,0.9004,256.8,926.9,386.3,1002.5,,,kg
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop291.png,Massa Espaguete Comum Bonsabor 400g,0.8983,77.6,1319.8,231.9,1397.0,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop303.png,"1,58.",0.8997,265.1,1320.5,395.8,1395.2,1.58,"1,58",g
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop292.png,Papel Higiênico Familiar Supremo 20m Folha Dupla Leve 12 Pague 11,0.8953,799.5,1696.8,993.6,1801.4,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop298.png,"10,89",0.9034,1002.6,1717.9,1164.0,1792.4,10.89,"10,89",l
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop293.png,Leite Condensado Italac Tp 3959,0.8854,834.7,1330.3,992.6,1384.5,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop289.png,,0.9212,1025.8,1324.1,1152.0,1397.5,,,l
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop294.png,Café Almofada Tradicional São Braz 2509,0.8822,1576.8,1321.4,1754.5,1400.1,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop292.png,"13,8",0.9139,1760.4,1321.8,1923.8,1396.1,13.80,"13,80",l
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop295.png,Pneu Dunlop Sp Touring 175/65R14/ 175/70R13/ 165/70R13/ R182T,0.8768,1786.6,1456.2,1901.2,1608.8,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop288.png,"278,0",0.9381,1716.4,1717.0,1928.1,1792.7,278.00,"278,00",un
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop296.png,Pão de Forma Tradicional Limiar 400g,0.8767,73.3,1717.6,230.6,1797.4,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop301.png,"3,8",0.9007,259.3,1716.7,389.9,1792.6,3.80,"3,80",l
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop297.png,Flocão de Milho Rei de Ouro 500g,0.8738,1615.7,922.4,1755.6,999.8,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop304.png,"0,8",0.8948,1787.8,927.2,1912.6,1002.7,0.80,"0,80",l
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop298.png,Água Mineral s/ Gás Sterbom 510m!,0.8716,437.6,1720.7,613.4,1778.3,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop299.png,"0,2",0.9033,643.4,1717.0,775.7,1792.9,0.20,"0,20",l
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop299.png,Farinha de Trigo Especial Rosa Branca 25kg,0.8678,1227.7,530.4,1371.7,608.1,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop293.png,"88,",0.9107,1378.9,534.3,1545.2,606.8,88.00,"88,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop300.png,Mistura p/ Pão Francês Maxi 25kg,0.8666,1585.6,545.0,1749.4,597.4,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop296.png,"88,",0.9052,1762.2,534.4,1925.0,606.2,88.00,"88,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop301.png,Arroz Parboilizado Rampinelli 1kg,0.8634,449.9,930.8,611.6,985.6,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop306.png,"3,8",0.8840,636.5,927.3,767.2,1003.8,3.80,"3,80",kg
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop302.png,Leite em Pó Integral Italac Sachê 2009,0.8631,1199.3,1332.3,1371.2,1387.1,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop305.png,"6,",0.8943,1405.9,1321.2,1530.8,1395.9,6.00,"6,00",l
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop303.png,Açúcar Triturado Alegre 1kg,0.8594,1226.3,931.4,1372.8,987.1,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop300.png,,0.9016,1403.2,926.9,1530.2,1001.9,,,kg
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop304.png,Água Sanitária Clorito 1 litro,0.8581,1245.0,1733.3,1369.9,1786.0,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop294.png,"1,8.",0.9065,1406.1,1716.5,1533.1,1792.3,1.80,"1,80",l
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop305.png,Margarina Deline Balde 3kg,0.8520,462.6,541.4,611.3,594.7,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop295.png,"26,5",0.9053,618.7,535.0,782.2,606.4,26.50,"26,50",kg
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop306.png,Costela Bovina Congelada kg,0.8500,100.4,533.2,231.3,586.2,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop291.png,"20,5",0.9145,239.6,534.2,405.3,606.6,20.50,"20,50",kg
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop307.png,Leite Longa Vida Natville 1 litro,0.7998,866.4,901.4,980.4,984.0,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop297.png,"4,8",0.9046,1007.8,915.5,1139.4,990.7,4.80,"4,80",l
BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_product_text_crop308.png,Creme de Leite Italac Tp 2009,0.7916,476.9,1332.9,612.3,1388.4,BRASIL ATACAREJO - CAMPINA GRANDE 10.11 A 16.11_p2_price_crop290.png,"2,8.",0.9158,637.2,1321.6,776.9,1395.9,2.80,"2,80",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop309.png,Chã de Dentro Bovino Resfriado Peça/ Pedaço kg,0.9153,1216.2,1130.6,1371.6,1214.0,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop307.png,"39,5",0.9229,1379.6,1136.9,1548.3,1213.7,39.50,"39,50",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop310.png,Filé de Peito de Frango Congelado kg,0.9143,1204.7,1563.3,1368.7,1644.1,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop316.png,"16,8",0.9102,1380.2,1563.7,1545.0,1640.9,16.80,"16,80",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop311.png,Carne Moída Bovina Congelada Fortboi 500g,0.9035,54.2,1563.9,231.5,1646.2,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop311.png,78.,0.9145,259.8,1563.0,398.7,1640.6,78.00,"78,00",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop312.png,Acém/Pá/Peito Bovino Congelado c/ Osso kg,0.8981,834.0,1132.0,995.7,1217.4,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop309.png,"24,50",0.9182,1003.3,1137.7,1169.8,1214.5,24.50,"24,50",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop313.png,Costela Suína em Tiras Congelada kg,0.8946,839.0,1563.5,994.9,1644.4,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop320.png,"11,3",0.8983,1003.5,1563.8,1166.9,1641.4,11.30,"11,30",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop314.png,Linguiça Mista em Gomos p/ Churrasco Friato kg,0.8913,437.8,1989.3,618.8,2070.7,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop315.png,"15,",0.9102,625.0,1992.0,790.0,2068.5,15.00,"15,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop315.png,Costela Bovina Congelada kg,0.8856,1613.6,1138.8,1747.2,1195.0,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop310.png,"15,80",0.9163,1761.2,1134.6,1927.6,1213.3,15.80,"15,80",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop316.png,Músculo Bovino Resfriado Peça/ Pedaço kg,0.8766,476.8,1139.4,619.2,1220.2,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop313.png,"27,50",0.9129,626.1,1137.9,792.9,1213.0,27.50,"27,50",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop317.png,Feijão Carioca Precioso 1kg,0.8697,1628.7,1992.6,1755.1,2046.9,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop321.png,,0.8901,1784.6,1989.0,1914.1,2066.0,,,kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop318.png,Arroz Parboilizado Rampinelli 1kg,0.8678,1208.0,2000.1,1369.5,2056.2,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop319.png,"3,8",0.9017,1399.7,1989.9,1533.8,2067.0,3.80,"3,80",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop319.png,Cupim Bovino Congelado kg,0.8651,111.1,1143.2,237.1,1198.9,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop312.png,"29,50",0.9143,246.1,1137.7,412.1,1213.0,29.50,"29,50",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop320.png,Peito de Frango Congelado kg,0.8642,88.5,1997.9,233.7,2056.0,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop318.png,"13,",0.9036,247.2,1991.3,410.1,2066.8,13.00,"13,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop321.png,Carré Suíno Congelado kg,0.8629,489.7,1569.2,615.3,1625.5,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop317.png,"16,9",0.9041,622.8,1563.7,789.7,1640.4,16.90,"16,90",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop322.png,Queijo Muçarela Peça/Pedaço kg,0.8531,844.9,1992.3,994.1,2050.9,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop314.png,"28,",0.9127,1002.1,1991.3,1169.1,2070.6,28.00,"28,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_product_text_crop323.png,Asa de Frango Congelada kg,0.8361,1620.6,1560.0,1750.1,1616.1,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p1_price_crop308.png,"12,",0.9204,1760.6,1562.1,1926.4,1638.7,12.00,"12,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop324.png,Farinha de Trigo Tipo 1 Rosa Branca 1kg,0.9112,1200.7,924.2,1373.5,1002.4,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop338.png,"3,",0.8918,1405.6,927.3,1530.5,1001.9,3.00,"3,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop325.png,Leite em Pó Integral Italac Sachê 200g,0.9044,50.1,1715.4,228.7,1795.0,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop339.png,"6,",0.8912,261.6,1717.6,389.9,1792.1,6.00,"6,00",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop326.png,Ração p/ Cães Adultos Tutticanis 14kg,0.9012,1599.4,1717.5,1753.7,1795.7,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop329.png,"68,",0.9088,1762.5,1717.9,1924.8,1791.5,68.00,"68,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop327.png,Café Almofada Tradicional São Braz 2509,0.8941,434.7,1711.1,612.5,1792.3,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop335.png,"13,9",0.9004,619.4,1717.6,781.2,1791.3,13.90,"13,90",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop328.png,Leite Condensado Italac Tp 3959,0.8906,1597.2,1327.1,1756.1,1382.2,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop325.png,"4,8.",0.9149,1784.9,1321.2,1918.1,1395.6,4.80,"4,80",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop329.png,Pão de Forma Tradicional Limiar 400g,0.8825,836.3,1716.1,989.4,1796.4,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop337.png,"3,8",0.8985,1015.9,1716.8,1141.8,1792.5,3.80,"3,80",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop330.png,Sardinha Palmeira 1259,0.8761,828.9,1335.7,988.7,1389.9,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop324.png,"4,28",0.9159,1026.0,1323.1,1150.3,1396.9,4.28,"4,28",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop331.png,Jerked Beef Ponta de Agulha kg,0.8751,834.1,534.4,993.2,589.7,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop330.png,"32,80",0.9060,1002.2,533.5,1165.8,606.5,32.80,"32,80",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop332.png,Massa Espaguete Comum Vitaflor 400g,0.8741,450.9,1325.2,611.0,1402.0,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop327.png,"1,8.",0.9143,639.0,1321.1,775.9,1395.7,1.80,"1,80",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop333.png,Farinha de Trigo Especial Rosa Branca 25kg,0.8730,424.5,932.8,613.7,1009.8,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop334.png,"88,9",0.9004,619.9,928.6,785.0,1001.6,88.90,"88,90",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop334.png,Água Mineral s/ Gás Sterbom 510m!,0.8697,1191.5,1724.2,1369.1,1778.3,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop332.png,"0,88.",0.9018,1406.3,1717.7,1534.2,1792.2,0.88,"0,88",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop335.png,Mistura p/ Pão Francês Maxi 25kg,0.8675,857.5,932.9,985.5,1009.0,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop333.png,"88,",0.9010,1001.1,927.5,1164.6,1001.4,88.00,"88,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop336.png,Leite Longa Vida Natville 1 litro,0.8643,81.5,943.8,229.0,996.9,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop323.png,"4,28",0.9166,258.2,926.9,385.7,1001.8,4.28,"4,28",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop337.png,Salsicha p/ Hot Dog Bom Todo kg,0.8581,1199.6,528.7,1370.6,583.0,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop340.png,"6,8",0.8908,1402.8,533.0,1527.3,606.3,6.80,"6,80",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop338.png,Açúcar Triturado Alegre 1kg,0.8552,1605.1,929.6,1753.9,984.3,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop341.png,"2,8.",0.8878,1782.9,927.3,1912.4,1001.6,2.80,"2,80",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop339.png,Flocão de Milho Fortemilho 4009,0.8548,87.5,1330.6,229.5,1386.4,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop331.png,"0,83.",0.9049,263.4,1320.9,395.2,1395.2,0.83,"0,83",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop340.png,Fígado Bovino Congelado kg,0.8508,99.4,533.9,227.6,585.7,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop326.png,"10,3",0.9146,240.9,533.1,403.0,606.5,10.30,"10,30",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop341.png,Margarina Deline Balde 3kg,0.8468,1606.9,545.5,1755.0,595.9,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop322.png,"26,9",0.9192,1761.3,533.4,1925.9,606.3,26.90,"26,90",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop342.png,Bacon Manta Perdigão kg,0.8401,488.4,530.7,607.5,585.9,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop328.png,"27,",0.9090,618.4,534.7,782.5,606.6,27.00,"27,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop343.png,Creme de Leite Italac Tp 2009,0.8152,1233.0,1330.8,1370.7,1385.5,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop336.png,"2,58",0.9002,1402.7,1321.9,1528.5,1395.6,2.58,"2,58",l
BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2.png,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_product_text_crop344.png,4] - . = uai a e PÓ ç,0.3579,127.4,1634.9,239.4,1665.1,BRASIL ATACAREJO - CAMPINA GRANDE 17.11 A 23.11_p2_price_crop339.png,"6,",0.8912,261.6,1717.6,389.9,1792.1,6.00,"6,00",
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop345.png,Acém/Pá/Peito Bovino Congelado c/ Osso kg,0.9254,55.8,1130.0,235.5,1213.2,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop345.png,"23,50",0.9169,245.4,1137.9,410.2,1212.9,23.50,"23,50",kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop346.png,Linguiça em Gomos p/ Churrasco Aurora kg,0.9228,820.9,1993.5,1000.6,2074.6,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop348.png,"16,",0.9115,1004.2,1991.2,1166.9,2070.6,16.00,"16,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop347.png,Chã de Dentro Bovino Resfriado Peça/ Pedaço kg,0.9119,845.9,1136.5,998.7,1219.0,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop346.png,"39,",0.9143,1003.7,1138.0,1165.9,1214.4,39.00,"39,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop348.png,Filé de Peito de Frango Congelado kg,0.9081,453.3,1992.5,617.3,2075.3,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop356.png,"17,",0.8882,627.9,1992.5,792.2,2068.3,17.00,"17,00",kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop349.png,Capa de Filé Bovino Resfriado Peça a Vácuo kg,0.9035,466.4,1132.2,619.2,1213.9,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop347.png,"29,50",0.9140,626.0,1137.6,792.8,1213.0,29.50,"29,50",kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop350.png,Coxa / Sobrecoxa de Frango Congelada kg,0.8814,1598.9,1560.9,1755.1,1638.7,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop353.png,"9,80",0.9029,1783.7,1561.9,1911.8,1638.7,9.80,"9,80",kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop351.png,Costela Bovina Congelada kg,0.8771,1244.9,1144.4,1373.3,1199.1,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop342.png,"15,9",0.9212,1378.5,1137.1,1543.5,1213.2,15.90,"15,90",kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop352.png,Cupim Bovino Congelado kg,0.8673,1619.6,1139.3,1747.3,1194.6,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop344.png,"32,80",0.9172,1758.6,1135.3,1926.4,1212.6,32.80,"32,80",kg
BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1.png,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_product_text_crop353.png,Peito de Frango Congelado kg,0.8668,88.6,1998.0,233.7,2055.9,BRASIL ATACAREJO - CAMPINA GRANDE 24.11 A 30.11_p1_price_crop352.png,"13,80",0.9046,245.5,1990.8,410.5,2066.9,13.80,"13,80",kg
